Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Janeiro-Fevereiro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
61;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 25.400 ; 45.871.192 ; 125.680 ; 153.297.011 ; 151.080 ; 199.168.203 ; 222 ; 107.390.100 ; -   ; -   ; 222 ; 107.390.100 ; 151.302 ; 306.558.303 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 246 ; 5.355.460 ; 1.840 ; 59.957.200 ; 3.862 ; 22.390.861 ; 4.762 ; 31.130.213 ; 10.710 ; 118.833.734 ; 1.094 ; 123.151.013 ; 224 ; 59.787.177 ; 1.318 ; 182.938.190 ; 12.028 ; 301.771.924 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 2 ; 38.412 ; 8 ; 3.408.002 ; 17 ; 72.536.827 ; 19 ; 4.857.821 ; 46 ; 80.841.062 ; 8 ; 77.457.372 ; 6 ; 142.208.363 ; 14 ; 219.665.735 ; 60 ; 300.506.797 ;
64;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 5 ; 8.153.688 ; -   ; -   ; 25 ; 9.847.768 ; 128 ; 8.672.270 ; 158 ; 26.673.726 ; 8 ; 150.091.850 ; 7 ; 96.748.650 ; 15 ; 246.840.500 ; 173 ; 273.514.226 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.300 ; 532.531 ; 50.989 ; 14.857.062 ; 293.068 ; 102.264.830 ; 411.737 ; 108.805.588 ; 757.094 ; 226.460.011 ; 100 ; 33.766.645 ; 175 ; 11.716.639 ; 275 ; 45.483.284 ; 757.369 ; 271.943.295 ;
66;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 367 ; 9.578.721 ; 1.467 ; 43.734.442 ; 22.663 ; 52.231.532 ; 49.656 ; 64.612.708 ; 74.153 ; 170.157.403 ; 1.513 ; 72.898.218 ; 168 ; 26.217.168 ; 1.681 ; 99.115.386 ; 75.834 ; 269.272.789 ;
67;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 101.783 ; 63 ; 7.625.487 ; 43 ; 101.421.920 ; 18 ; 811.045 ; 125 ; 109.960.235 ; 9 ; 7.870.000 ; 19 ; 100.920.000 ; 28 ; 108.790.000 ; 153 ; 218.750.235 ;
68;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 1.368.810 ; 13 ; 15.976.994 ; 21 ; 17.345.804 ; -   ; -   ; 1 ; 200.000.000 ; 1 ; 200.000.000 ; 22 ; 217.345.804 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 183 ; 3.656.544 ; 1.650 ; 38.528.914 ; 17.562 ; 23.178.732 ; 30.633 ; 42.475.601 ; 50.028 ; 107.839.791 ; 4.204 ; 71.698.587 ; 451 ; 17.425.853 ; 4.655 ; 89.124.440 ; 54.683 ; 196.964.231 ;
70;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 505 ; 97.789.315 ; 356 ; 40.833.022 ; 38 ; 8.432.703 ; 222 ; 6.249.251 ; 1.121 ; 153.304.291 ; 21 ; 9.634.054 ; 12 ; 32.908.174 ; 33 ; 42.542.228 ; 1.154 ; 195.846.519 ;
71;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 24 ; 947.385 ; 420 ; 9.402.821 ; 10.591 ; 6.421.775 ; 12.120 ; 40.096.943 ; 23.155 ; 56.868.924 ; 2.858 ; 87.269.607 ; 352 ; 44.389.874 ; 3.210 ; 131.659.481 ; 26.365 ; 188.528.405 ;
72;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 57 ; 943.687 ; 862 ; 21.808.529 ; 695 ; 23.832.730 ; 1.026 ; 40.233.674 ; 2.640 ; 86.818.620 ; 1.423 ; 65.178.220 ; 503 ; 27.828.125 ; 1.926 ; 93.006.345 ; 4.566 ; 179.824.965 ;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 309 ; 5.925.801 ; 2.587 ; 63.330.049 ; 694 ; 13.973.958 ; 1.613 ; 21.177.895 ; 5.203 ; 104.407.703 ; 754 ; 69.046.273 ; 35 ; 4.334.523 ; 789 ; 73.380.796 ; 5.992 ; 177.788.499 ;
74;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 7 ; 20.288.766 ; 3 ; 106.442 ; 6 ; 146.367 ; 24 ; 1.770.457 ; 40 ; 22.312.032 ; 32 ; 66.302.112 ; 33 ; 83.482.191 ; 65 ; 149.784.303 ; 105 ; 172.096.335 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 126 ; 2.269.057 ; 804 ; 10.359.799 ; 32.175 ; 37.042.808 ; 83.543 ; 56.546.091 ; 116.648 ; 106.217.755 ; 1.692 ; 42.708.476 ; 212 ; 15.131.212 ; 1.904 ; 57.839.688 ; 118.552 ; 164.057.443 ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 103 ; 16.867.146 ; 196 ; 11.428.666 ; 45 ; 1.075.223 ; 169 ; 4.474.798 ; 513 ; 33.845.833 ; 265 ; 63.514.236 ; 163 ; 65.343.559 ; 428 ; 128.857.795 ; 941 ; 162.703.628 ;
77;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 255 ; 7.774.005 ; 1.653 ; 52.837.722 ; 1.094 ; 16.217.243 ; 1.614 ; 12.163.539 ; 4.616 ; 88.992.509 ; 686 ; 55.514.493 ; 135 ; 14.504.894 ; 821 ; 70.019.387 ; 5.437 ; 159.011.896 ;
78;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 20 ; 647.370 ; 1.003 ; 59.146.473 ; 106 ; 2.050.314 ; 310 ; 9.308.538 ; 1.439 ; 71.152.695 ; 1.326 ; 73.576.221 ; 186 ; 7.862.394 ; 1.512 ; 81.438.615 ; 2.951 ; 152.591.310 ;
79;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 4 ; 2.267 ; 182 ; 171.219 ; 64.789 ; 25.592.258 ; 84.627 ; 61.703.291 ; 149.602 ; 87.469.035 ; 4.461 ; 42.057.853 ; 2.408 ; 6.491.750 ; 6.869 ; 48.549.603 ; 156.471 ; 136.018.638 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 107 ; 5.009.359 ; 1.380 ; 43.428.449 ; 477 ; 8.828.716 ; 1.096 ; 10.658.340 ; 3.060 ; 67.924.864 ; 1.637 ; 52.799.138 ; 332 ; 12.550.444 ; 1.969 ; 65.349.582 ; 5.029 ; 133.274.446 ;
81;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 328 ; 23.733.418 ; 731 ; 23.168.170 ; 307 ; 6.719.379 ; 159 ; 30.091.717 ; 1.525 ; 83.712.684 ; 15 ; 23.524.800 ; 3 ; 7.000.000 ; 18 ; 30.524.800 ; 1.543 ; 114.237.484 ;
82;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 5 ; 29.842 ; 64 ; 24.251.455 ; 111 ; 17.972.597 ; 226 ; 18.008.253 ; 406 ; 60.262.147 ; 72 ; 38.900.596 ; 25 ; 14.631.604 ; 97 ; 53.532.200 ; 503 ; 113.794.347 ;
83;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 12 ; 31.960.520 ; 8 ; 2.524.886 ; 7 ; 10.226.611 ; 66 ; 937.083 ; 93 ; 45.649.100 ; 2 ; 14.000.000 ; 5 ; 51.000.000 ; 7 ; 65.000.000 ; 100 ; 110.649.100 ;
84;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 2 ; 20.861.346 ; 18 ; 1.633.239 ; 113 ; 477.857 ; 174 ; 27.496.341 ; 307 ; 50.468.783 ; 13 ; 34.128.356 ; 4 ; 18.129.462 ; 17 ; 52.257.818 ; 324 ; 102.726.601 ;
85;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 15 ; 518.219 ; 92 ; 1.688.519 ; 241 ; 39.127.236 ; 871 ; 41.246.536 ; 1.219 ; 82.580.510 ; 282 ; 5.895.343 ; 190 ; 2.587.772 ; 472 ; 8.483.115 ; 1.691 ; 91.063.625 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 196 ; 19.844.491 ; 549 ; 17.915.387 ; 3.877 ; 6.606.368 ; 3.089 ; 11.071.739 ; 7.711 ; 55.437.985 ; 746 ; 17.574.182 ; 175 ; 15.031.000 ; 921 ; 32.605.182 ; 8.632 ; 88.043.167 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 37 ; 9.945.795 ; 93 ; 5.429.242 ; 107 ; 21.247.342 ; 269 ; 12.628.124 ; 506 ; 49.250.503 ; 89 ; 15.709.545 ; 49 ; 22.213.719 ; 138 ; 37.923.264 ; 644 ; 87.173.767 ;
88;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 16 ; 8.911.201 ; 2 ; 39.719 ; 15 ; 11.954.881 ; 78 ; 33.197.583 ; 111 ; 54.103.384 ; 4 ; 18.000.000 ; 2 ; 11.000.000 ; 6 ; 29.000.000 ; 117 ; 83.103.384 ;
89;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 6 ; 7.508.863 ; 9 ; 4.363.323 ; 28 ; 10.290.935 ; 126 ; 1.889.709 ; 169 ; 24.052.830 ; 4 ; 847.092 ; 9 ; 55.844.336 ; 13 ; 56.691.428 ; 182 ; 80.744.258 ;
90;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 8 ; 211.923 ; 451 ; 16.971.330 ; 400 ; 1.718.372 ; 1.392 ; 21.482.899 ; 2.251 ; 40.384.524 ; 480 ; 37.646.554 ; 24 ; 1.133.382 ; 504 ; 38.779.936 ; 2.755 ; 79.164.460 ;
91;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 41 ; 30.798.303 ; 32 ; 4.526.329 ; 21 ; 331.992 ; 57 ; 610.968 ; 151 ; 36.267.592 ; 13 ; 7.479.965 ; 30 ; 33.562.396 ; 43 ; 41.042.361 ; 194 ; 77.309.953 ;
92;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 20 ; 1.070.594 ; 30 ; 888.226 ; 4 ; 4.350.000 ; 140 ; 22.250.479 ; 194 ; 28.559.299 ; 11 ; 33.053.880 ; 3 ; 10.000.000 ; 14 ; 43.053.880 ; 208 ; 71.613.179 ;
93;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 4 ; 61.480 ; 289 ; 7.599.966 ; 8.532 ; 5.426.223 ; 5.650 ; 12.155.617 ; 14.475 ; 25.243.286 ; 1.229 ; 28.925.698 ; 107 ; 14.621.456 ; 1.336 ; 43.547.154 ; 15.811 ; 68.790.440 ;
94;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 63 ; 1.315.605 ; 759 ; 20.548.216 ; 265 ; 3.574.822 ; 1.068 ; 6.643.696 ; 2.155 ; 32.082.339 ; 1.258 ; 24.401.436 ; 211 ; 2.099.927 ; 1.469 ; 26.501.363 ; 3.624 ; 58.583.702 ;
95;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 7 ; 71.875 ; 47 ; 470.025 ; 5.086 ; 3.741.362 ; 3.916 ; 5.921.139 ; 9.056 ; 10.204.401 ; 1.163 ; 23.242.434 ; 226 ; 20.657.478 ; 1.389 ; 43.899.912 ; 10.445 ; 54.104.313 ;
96;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 58 ; 723.268 ; 779 ; 21.119.747 ; 62 ; 793.638 ; 77 ; 976.855 ; 976 ; 23.613.508 ; 648 ; 22.275.958 ; 133 ; 1.685.889 ; 781 ; 23.961.847 ; 1.757 ; 47.575.355 ;
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 13 ; 118.661 ; 2.898 ; 1.663.993 ; 3.480 ; 4.505.621 ; 6.391 ; 6.288.275 ; 703 ; 17.603.953 ; 165 ; 14.660.748 ; 868 ; 32.264.701 ; 7.259 ; 38.552.976 ;
98;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 9 ; 57.704 ; 79 ; 4.347.018 ; 174 ; 6.081.816 ; 264 ; 9.044.150 ; 526 ; 19.530.688 ; 108 ; 12.321.266 ; 26 ; 5.083.000 ; 134 ; 17.404.266 ; 660 ; 36.934.954 ;
99;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 17 ; 3.158.100 ; 73 ; 5.389.934 ; 92 ; 2.866.274 ; 89 ; 4.568.045 ; 271 ; 15.982.353 ; 136 ; 10.035.955 ; 100 ; 6.102.270 ; 236 ; 16.138.225 ; 507 ; 32.120.578 ;
100;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 70 ; 870.677 ; 281 ; 4.662.353 ; 7.400 ; 5.528.168 ; 8.536 ; 7.368.752 ; 16.287 ; 18.429.950 ; 1.000 ; 9.034.422 ; 315 ; 3.424.335 ; 1.315 ; 12.458.757 ; 17.602 ; 30.888.707 ;
101;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 3 ; 33.070 ; 2.288 ; 1.084.754 ; 1.687 ; 1.151.679 ; 3.978 ; 2.269.503 ; 107 ; 13.996.897 ; 84 ; 13.901.478 ; 191 ; 27.898.375 ; 4.169 ; 30.167.878 ;
102;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 11 ; 161.194 ; 225 ; 10.438.102 ; 106 ; 2.173.123 ; 481 ; 2.063.009 ; 823 ; 14.835.428 ; 420 ; 12.462.324 ; 88 ; 2.319.150 ; 508 ; 14.781.474 ; 1.331 ; 29.616.902 ;
103;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 14.004.910 ; 12 ; 14.004.910 ; 9 ; 14.000.000 ; -   ; -   ; 9 ; 14.000.000 ; 21 ; 28.004.910 ;
104;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 21 ; 289.024 ; 262 ; 2.628.314 ; 374 ; 4.886.087 ; 1.042 ; 7.621.559 ; 1.699 ; 15.424.984 ; 496 ; 8.205.303 ; 169 ; 3.128.768 ; 665 ; 11.334.071 ; 2.364 ; 26.759.055 ;
105;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 32.460 ; 7.761.216 ; 24.589 ; 10.614.086 ; 57.049 ; 18.375.302 ; 467 ; 4.728.630 ; 17 ; 1.818.132 ; 484 ; 6.546.762 ; 57.533 ; 24.922.064 ;
106;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 169 ; 564.763 ; 72 ; 1.039.769 ; 760 ; 10.919.951 ; 457 ; 2.416.287 ; 1.458 ; 14.940.770 ; 55 ; 620.523 ; 98 ; 8.658.971 ; 153 ; 9.279.494 ; 1.611 ; 24.220.264 ;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 11 ; 178.428 ; 14.944 ; 8.438.528 ; 14.804 ; 11.287.958 ; 29.759 ; 19.904.914 ; 1.508 ; 3.155.230 ; 10 ; 132.502 ; 1.518 ; 3.287.732 ; 31.277 ; 23.192.646 ;
108;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 46 ; 990.750 ; 185 ; 3.525.925 ; 8.832 ; 4.263.325 ; 6.768 ; 5.512.874 ; 15.831 ; 14.292.874 ; 426 ; 5.225.606 ; 80 ; 1.422.799 ; 506 ; 6.648.405 ; 16.337 ; 20.941.279 ;
109;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 3 ; 162.744 ; 26 ; 635.627 ; 144 ; 3.280.924 ; 222 ; 5.940.752 ; 395 ; 10.020.047 ; 161 ; 6.361.804 ; 131 ; 3.245.183 ; 292 ; 9.606.987 ; 687 ; 19.627.034 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 14 ; 152.917 ; 100 ; 1.148.108 ; 3.730 ; 2.330.103 ; 6.775 ; 8.133.274 ; 10.619 ; 11.764.402 ; 1.342 ; 7.257.322 ; 117 ; 596.651 ; 1.459 ; 7.853.973 ; 12.078 ; 19.618.375 ;
111;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 84 ; 4.854.430 ; 8 ; 308.069 ; 89 ; 346.472 ; 147 ; 4.321.870 ; 328 ; 9.830.841 ; 3 ; 3.500.000 ; 26 ; 3.960.000 ; 29 ; 7.460.000 ; 357 ; 17.290.841 ;
112;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 2.020 ; 2 ; 2.020 ; 8 ; 8.578.528 ; 14 ; 8.565.770 ; 22 ; 17.144.298 ; 24 ; 17.146.318 ;
113;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 102 ; 4.538.930 ; 11 ; 639.774 ; 107 ; 2.004.769 ; 221 ; 7.380.732 ; 28 ; 5.940.842 ; 2 ; 6.073 ; 30 ; 5.946.915 ; 251 ; 13.327.647 ;
114;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 3 ; 32.914 ; 60 ; 2.954.514 ; 268 ; 967.455 ; 948 ; 3.172.499 ; 1.279 ; 7.127.382 ; 255 ; 5.489.055 ; 1 ; 250.000 ; 256 ; 5.739.055 ; 1.535 ; 12.866.437 ;
115;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 9 ; 46.682 ; 1.515 ; 4.746.828 ; 1.140 ; 5.573.778 ; 2.664 ; 10.367.288 ; 74 ; 1.103.797 ; 8 ; 233.127 ; 82 ; 1.336.924 ; 2.746 ; 11.704.212 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 42.593 ; 47 ; 1.374.553 ; 6.628 ; 3.907.682 ; 5.963 ; 3.600.636 ; 12.639 ; 8.925.464 ; 138 ; 1.803.636 ; 30 ; 814.185 ; 168 ; 2.617.821 ; 12.807 ; 11.543.285 ;
117;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 126 ; 4.022.006 ; 47 ; 320.904 ; 26 ; 1.147.937 ; 39 ; 275.199 ; 238 ; 5.766.046 ; 51 ; 572.304 ; 144 ; 5.061.655 ; 195 ; 5.633.959 ; 433 ; 11.400.005 ;
118;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 15.118 ; 4.788.724 ; 6.777 ; 1.998.331 ; 21.895 ; 6.787.055 ; 10 ; 71.034 ; 216 ; 2.847.455 ; 226 ; 2.918.489 ; 22.121 ; 9.705.544 ;
119;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 9 ; 332.763 ; 80 ; 440.222 ; 469 ; 4.212.963 ; 558 ; 4.985.948 ; 9 ; 4.160.573 ; 3 ; 210.739 ; 12 ; 4.371.312 ; 570 ; 9.357.260 ;
120;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 1 ; 6.575 ; 108 ; 1.752.561 ; 587 ; 378.476 ; 822 ; 2.679.427 ; 1.518 ; 4.817.039 ; 326 ; 4.220.807 ; 20 ; 171.429 ; 346 ; 4.392.236 ; 1.864 ; 9.209.275 ;
121;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 46 ; 3.840.135 ; 2 ; 2.294 ; 39 ; 639.998 ; 58 ; 164.951 ; 145 ; 4.647.378 ; 1 ; 27.625 ; 31 ; 4.424.841 ; 32 ; 4.452.466 ; 177 ; 9.099.844 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 8 ; 156.047 ; 91 ; 2.136.055 ; 400 ; 1.592.892 ; 693 ; 652.137 ; 1.192 ; 4.537.131 ; 229 ; 2.740.161 ; 46 ; 1.675.956 ; 275 ; 4.416.117 ; 1.467 ; 8.953.248 ;
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 8 ; 31.039 ; 44 ; 717.428 ; 2.660 ; 1.508.566 ; 2.577 ; 2.991.917 ; 5.289 ; 5.248.950 ; 266 ; 2.656.166 ; 27 ; 512.155 ; 293 ; 3.168.321 ; 5.582 ; 8.417.271 ;
124;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 5 ; 142.709 ; 68 ; 2.027.700 ; 48 ; 1.095.222 ; 166 ; 652.843 ; 287 ; 3.918.474 ; 204 ; 2.673.651 ; 19 ; 1.230.519 ; 223 ; 3.904.170 ; 510 ; 7.822.644 ;
125;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 13 ; 208.717 ; 32 ; 1.019.066 ; 157 ; 723.576 ; 564 ; 1.720.897 ; 766 ; 3.672.256 ; 270 ; 2.625.689 ; 32 ; 788.033 ; 302 ; 3.413.722 ; 1.068 ; 7.085.978 ;
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 1 ; 2.635 ; 21 ; 51.546 ; 535 ; 3.345.094 ; 557 ; 3.399.275 ; 471 ; 3.380.104 ; 19 ; 83.916 ; 490 ; 3.464.020 ; 1.047 ; 6.863.295 ;
127;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 989 ; 949.359 ; 3.305 ; 3.080.348 ; 4.296 ; 4.076.715 ; 259 ; 2.420.669 ; 9 ; 320.514 ; 268 ; 2.741.183 ; 4.564 ; 6.817.898 ;
128;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 7 ; 384.022 ; 50 ; 2.154.162 ; 23 ; 219.437 ; 29 ; 251.420 ; 109 ; 3.009.041 ; 44 ; 2.233.467 ; 7 ; 431.317 ; 51 ; 2.664.784 ; 160 ; 5.673.825 ;
129;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 9 ; 70.018 ; 32 ; 440.049 ; 67 ; 1.097.992 ; 54 ; 713.403 ; 162 ; 2.321.462 ; 106 ; 1.260.516 ; 92 ; 1.279.502 ; 198 ; 2.540.018 ; 360 ; 4.861.480 ;
130;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 14 ; 1.491.792 ; -   ; -   ; 19 ; 26.495 ; 20 ; 43.116 ; 53 ; 1.561.403 ; 1 ; 5.000 ; 10 ; 3.160.000 ; 11 ; 3.165.000 ; 64 ; 4.726.403 ;
131;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.514 ; 1.521.530 ; 3.129 ; 2.274.361 ; 7.643 ; 3.795.891 ; 143 ; 747.241 ; 4 ; 15.300 ; 147 ; 762.541 ; 7.790 ; 4.558.432 ;
132;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 3 ; 64.104 ; 16 ; 1.254.411 ; 76 ; 670.356 ; 95 ; 1.988.871 ; 33 ; 947.575 ; 26 ; 1.483.996 ; 59 ; 2.431.571 ; 154 ; 4.420.442 ;
