Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Fevereiro/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
54;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 67 ; 121.957.974 ; -   ; -   ; 75 ; 26.269.698 ; 5 ; 145.811 ; 147 ; 148.373.483 ; -   ; -   ; 10 ; 356.351.173 ; 10 ; 356.351.173 ; 157 ; 504.724.656 ;
55;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 7 ; 5.917.228 ; 33 ; 1.934.419 ; 28 ; 233.915.798 ; 47 ; 55.414.588 ; 115 ; 297.182.033 ; 13 ; 11.872.210 ; 15 ; 194.701.538 ; 28 ; 206.573.748 ; 143 ; 503.755.781 ;
56;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 334 ; 8.075.908 ; 5.156 ; 94.438.345 ; 3.209 ; 56.665.375 ; 5.794 ; 94.147.708 ; 14.493 ; 253.327.336 ; 789 ; 185.299.043 ; 140 ; 62.791.950 ; 929 ; 248.090.993 ; 15.422 ; 501.418.329 ;
57;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.712 ; 109.676.303 ; 2.769 ; 120.743.437 ; 2.034 ; 45.175.243 ; 922 ; 57.940.260 ; 7.437 ; 333.535.243 ; 41 ; 59.035.822 ; 20 ; 29.824.667 ; 61 ; 88.860.489 ; 7.498 ; 422.395.732 ;
58;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 6 ; 12.837.057 ; 66 ; 87.299.770 ; 43 ; 55.789.661 ; 139 ; 21.592.925 ; 254 ; 177.519.413 ; 8 ; 85.154.058 ; 3 ; 62.153.750 ; 11 ; 147.307.808 ; 265 ; 324.827.221 ;
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 238 ; 5.122.582 ; 1.919 ; 63.032.718 ; 3.099 ; 23.005.445 ; 4.202 ; 41.713.329 ; 9.458 ; 132.874.074 ; 1.263 ; 132.671.032 ; 305 ; 56.033.938 ; 1.568 ; 188.704.970 ; 11.026 ; 321.579.044 ;
60;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 66 ; 2.770.394 ; 838 ; 26.025.348 ; 490 ; 64.594.607 ; 1.134 ; 58.808.300 ; 2.528 ; 152.198.649 ; 446 ; 82.430.402 ; 158 ; 65.005.187 ; 604 ; 147.435.589 ; 3.132 ; 299.634.238 ;
61;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 404 ; 83.544.809 ; 415 ; 30.829.373 ; 42 ; 12.063.717 ; 321 ; 18.244.831 ; 1.182 ; 144.682.730 ; 14 ; 21.327.126 ; 14 ; 68.155.004 ; 28 ; 89.482.130 ; 1.210 ; 234.164.860 ;
62;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 33 ; 1.725.916 ; 419 ; 9.367.050 ; 562 ; 31.389.099 ; 5.243 ; 54.476.625 ; 6.257 ; 96.958.690 ; 1.482 ; 79.202.700 ; 231 ; 48.306.612 ; 1.713 ; 127.509.312 ; 7.970 ; 224.468.002 ;
63;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.866 ; 515.785 ; 53.756 ; 14.749.097 ; 298.377 ; 100.714.704 ; 313.415 ; 81.747.365 ; 667.414 ; 197.726.951 ; 66 ; 11.804.164 ; 71 ; 14.070.033 ; 137 ; 25.874.197 ; 667.551 ; 223.601.148 ;
64;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 262 ; 10.984.612 ; 1.798 ; 69.871.140 ; 1.026 ; 15.375.234 ; 1.525 ; 16.001.001 ; 4.611 ; 112.231.987 ; 1.002 ; 76.204.413 ; 175 ; 16.685.512 ; 1.177 ; 92.889.925 ; 5.788 ; 205.121.912 ;
65;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 151 ; 2.668.678 ; 1.671 ; 40.993.547 ; 17.218 ; 22.223.758 ; 24.943 ; 43.719.063 ; 43.983 ; 109.605.046 ; 3.833 ; 75.557.322 ; 449 ; 15.999.048 ; 4.282 ; 91.556.370 ; 48.265 ; 201.161.416 ;
66;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 14 ; 3.485.698 ; 2 ; 3 ; 17 ; 182.950 ; 35 ; 4.083.234 ; 18 ; 96.950.277 ; 14 ; 93.402.477 ; 32 ; 190.352.754 ; 67 ; 194.435.988 ;
67;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 8 ; 599.483 ; 21 ; 7.814.380 ; 30 ; 22.874.796 ; 59 ; 31.288.659 ; 33 ; 87.219.357 ; 24 ; 71.860.076 ; 57 ; 159.079.433 ; 116 ; 190.368.092 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 281 ; 5.251.286 ; 2.402 ; 60.518.710 ; 642 ; 13.143.792 ; 1.642 ; 21.246.652 ; 4.967 ; 100.160.440 ; 878 ; 72.151.702 ; 75 ; 8.803.966 ; 953 ; 80.955.668 ; 5.920 ; 181.116.108 ;
69;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 352 ; 6.848.624 ; 869 ; 27.713.575 ; 14.847 ; 33.710.626 ; 22.446 ; 43.187.008 ; 38.514 ; 111.459.833 ; 1.139 ; 47.309.806 ; 190 ; 17.014.769 ; 1.329 ; 64.324.575 ; 39.843 ; 175.784.408 ;
70;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 554 ; 39.743.569 ; 1.104 ; 35.965.725 ; 511 ; 13.352.942 ; 233 ; 42.213.013 ; 2.402 ; 131.275.249 ; 10 ; 26.332.830 ; 6 ; 13.156.000 ; 16 ; 39.488.830 ; 2.418 ; 170.764.079 ;
71;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 49 ; 12.813.675 ; 212 ; 17.959.647 ; 55 ; 2.852.541 ; 258 ; 8.269.794 ; 574 ; 41.895.657 ; 302 ; 68.171.331 ; 109 ; 57.109.841 ; 411 ; 125.281.172 ; 985 ; 167.176.829 ;
72;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 134 ; 4.859.068 ; 1.499 ; 58.278.301 ; 466 ; 5.752.449 ; 1.126 ; 13.528.859 ; 3.225 ; 82.418.677 ; 1.839 ; 69.125.317 ; 342 ; 7.944.846 ; 2.181 ; 77.070.163 ; 5.406 ; 159.488.840 ;
73;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 4 ; 47.355 ; 62 ; 11.672.845 ; 139 ; 8.811.549 ; 278 ; 59.434.074 ; 483 ; 79.965.823 ; 81 ; 68.689.103 ; 43 ; 6.506.233 ; 124 ; 75.195.336 ; 607 ; 155.161.159 ;
74;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 97 ; 1.812.556 ; 1.134 ; 25.573.636 ; 678 ; 21.520.317 ; 1.611 ; 26.092.343 ; 3.520 ; 74.998.852 ; 2.508 ; 51.069.565 ; 584 ; 22.738.067 ; 3.092 ; 73.807.632 ; 6.612 ; 148.806.484 ;
75;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 13 ; 212.286 ; 1.263 ; 65.840.553 ; 69 ; 839.477 ; 111 ; 2.068.544 ; 1.456 ; 68.960.860 ; 1.356 ; 70.940.809 ; 118 ; 4.083.475 ; 1.474 ; 75.024.284 ; 2.930 ; 143.985.144 ;
76;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 14 ; 23.252.968 ; 1 ; 44.520 ; 23 ; 25.791.426 ; 130 ; 48.493.506 ; 168 ; 97.582.420 ; 3 ; 20.000.000 ; 2 ; 18.150.000 ; 5 ; 38.150.000 ; 173 ; 135.732.420 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 2 ; 3.476 ; 148 ; 162.771 ; 77.345 ; 28.465.539 ; 68.999 ; 50.426.318 ; 146.494 ; 79.058.104 ; 4.623 ; 33.928.549 ; 3.296 ; 12.084.464 ; 7.919 ; 46.013.013 ; 154.413 ; 125.071.117 ;
78;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 17 ; 243.282 ; 45 ; 728.116 ; 3.024 ; 2.147.157 ; 2.910 ; 56.436.764 ; 5.996 ; 59.555.319 ; 1.694 ; 58.347.801 ; 88 ; 3.584.528 ; 1.782 ; 61.932.329 ; 7.778 ; 121.487.648 ;
79;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 133 ; 1.791.904 ; 571 ; 4.581.258 ; 34.547 ; 27.530.688 ; 56.863 ; 43.467.128 ; 92.114 ; 77.370.978 ; 1.161 ; 26.323.181 ; 96 ; 7.612.051 ; 1.257 ; 33.935.232 ; 93.371 ; 111.306.210 ;
80;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 28 ; 1.957.696 ; 123 ; 10.443.075 ; 154 ; 5.688.442 ; 173 ; 18.873.911 ; 478 ; 36.963.124 ; 83 ; 43.756.561 ; 28 ; 25.618.958 ; 111 ; 69.375.519 ; 589 ; 106.338.643 ;
81;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 20 ; 14.206.333 ; 112 ; 6.989.340 ; 95 ; 344.870 ; 331 ; 26.966.038 ; 558 ; 48.506.581 ; 95 ; 41.296.928 ; 26 ; 14.514.274 ; 121 ; 55.811.202 ; 679 ; 104.317.783 ;
82;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 57 ; 1.001.467 ; 1.323 ; 36.760.834 ; 95 ; 938.970 ; 216 ; 4.977.817 ; 1.691 ; 43.679.088 ; 1.224 ; 41.955.581 ; 162 ; 2.157.735 ; 1.386 ; 44.113.316 ; 3.077 ; 87.792.404 ;
83;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 5 ; 3.975.907 ; 9 ; 6.348.964 ; 32 ; 267.994 ; 160 ; 12.719.780 ; 206 ; 23.312.645 ; 17 ; 20.892.053 ; 19 ; 40.871.020 ; 36 ; 61.763.073 ; 242 ; 85.075.718 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 50 ; 829.085 ; 876 ; 26.564.973 ; 289 ; 4.979.284 ; 1.102 ; 11.452.897 ; 2.317 ; 43.826.239 ; 1.242 ; 35.917.519 ; 284 ; 3.708.044 ; 1.526 ; 39.625.563 ; 3.843 ; 83.451.802 ;
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 137 ; 10.128.954 ; 518 ; 15.361.495 ; 3.723 ; 5.621.994 ; 2.812 ; 14.525.995 ; 7.190 ; 45.638.438 ; 754 ; 22.861.166 ; 136 ; 8.703.754 ; 890 ; 31.564.920 ; 8.080 ; 77.203.358 ;
86;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 60 ; 21.588.730 ; 27 ; 9.744.703 ; 6 ; 69.525 ; 49 ; 743.932 ; 142 ; 32.146.890 ; 20 ; 18.247.434 ; 30 ; 22.531.193 ; 50 ; 40.778.627 ; 192 ; 72.925.517 ;
87;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 62.719 ; 191 ; 5.890.280 ; 7.561 ; 5.233.679 ; 5.550 ; 11.377.986 ; 13.303 ; 22.564.664 ; 1.018 ; 26.703.279 ; 129 ; 14.877.543 ; 1.147 ; 41.580.822 ; 14.450 ; 64.145.486 ;
88;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 27.003 ; 4 ; 27.003 ; 3 ; 57.858.577 ; 2 ; 2.360.554 ; 5 ; 60.219.131 ; 9 ; 60.246.134 ;
89;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 36 ; 849.395 ; 52 ; 5.605.809 ; 272 ; 20.339.386 ; 360 ; 26.794.590 ; 47 ; 20.093.197 ; 10 ; 3.700.833 ; 57 ; 23.794.030 ; 417 ; 50.588.620 ;
90;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 35 ; 439.446 ; 361 ; 15.866.323 ; 112 ; 3.610.720 ; 536 ; 5.006.902 ; 1.044 ; 24.923.391 ; 563 ; 20.800.436 ; 87 ; 3.931.732 ; 650 ; 24.732.168 ; 1.694 ; 49.655.559 ;
91;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 23 ; 3.910.863 ; 30 ; 20.637.749 ; 53 ; 24.548.612 ; 10 ; 18.525.936 ; 3 ; 3.000.000 ; 13 ; 21.525.936 ; 66 ; 46.074.548 ;
92;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.893 ; 798.160 ; 1.364 ; 788.620 ; 3.257 ; 1.586.780 ; 101 ; 21.146.651 ; 84 ; 21.170.125 ; 185 ; 42.316.776 ; 3.442 ; 43.903.556 ;
93;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 43 ; 1.786.312 ; 5 ; 2.170.562 ; 65 ; 5.569.227 ; 129 ; 12.725.160 ; 242 ; 22.251.261 ; 13 ; 14.088.420 ; 18 ; 6.283.000 ; 31 ; 20.371.420 ; 273 ; 42.622.681 ;
94;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 4 ; 14.007 ; 22 ; 408.171 ; 5.184 ; 2.592.276 ; 2.964 ; 4.181.006 ; 8.174 ; 7.195.460 ; 678 ; 17.508.858 ; 129 ; 15.522.460 ; 807 ; 33.031.318 ; 8.981 ; 40.226.778 ;
95;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 63 ; 1.614.252 ; 301 ; 8.856.430 ; 9.906 ; 4.362.989 ; 7.696 ; 8.302.367 ; 17.966 ; 23.136.038 ; 678 ; 13.459.671 ; 88 ; 2.552.884 ; 766 ; 16.012.555 ; 18.732 ; 39.148.593 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 11 ; 88.770 ; 2.982 ; 1.479.692 ; 2.722 ; 3.300.999 ; 5.715 ; 4.869.461 ; 504 ; 18.076.946 ; 151 ; 16.164.722 ; 655 ; 34.241.668 ; 6.370 ; 39.111.129 ;
97;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 17 ; 2.377.076 ; 41 ; 1.051.032 ; 2 ; 124.547 ; 67 ; 14.460.525 ; 127 ; 18.013.180 ; 11 ; 15.886.786 ; 1 ; 6.462 ; 12 ; 15.893.248 ; 139 ; 33.906.428 ;
98;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 9 ; 2.498.482 ; 1.032 ; 815.329 ; 56 ; 4.013.205 ; 1.097 ; 7.327.016 ; 20 ; 15.667.840 ; 29 ; 10.023.534 ; 49 ; 25.691.374 ; 1.146 ; 33.018.390 ;
99;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 6.467.942 ; 31 ; 9.999.796 ; 34 ; 16.467.738 ; 15 ; 10.002.166 ; 2 ; 6.459.000 ; 17 ; 16.461.166 ; 51 ; 32.928.904 ;
100;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 94 ; 1.406.915 ; 271 ; 4.296.874 ; 7.925 ; 4.857.512 ; 6.972 ; 7.536.825 ; 15.262 ; 18.098.126 ; 1.005 ; 9.531.286 ; 296 ; 3.952.939 ; 1.301 ; 13.484.225 ; 16.563 ; 31.582.351 ;
101;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 40 ; 1.545.910 ; 97 ; 900.160 ; 8.846 ; 3.291.855 ; 7.704 ; 9.406.158 ; 16.687 ; 15.144.083 ; 1.189 ; 10.998.209 ; 143 ; 5.343.120 ; 1.332 ; 16.341.329 ; 18.019 ; 31.485.412 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 11 ; 2.317.223 ; 100 ; 5.175.603 ; 195 ; 3.633.915 ; 215 ; 6.033.054 ; 521 ; 17.159.795 ; 53 ; 9.482.973 ; 16 ; 4.217.098 ; 69 ; 13.700.071 ; 590 ; 30.859.866 ;
103;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 107 ; 4.048.643 ; 252 ; 13.709.751 ; 359 ; 17.758.394 ; 146 ; 10.646.276 ; 65 ; 767.865 ; 211 ; 11.414.141 ; 570 ; 29.172.535 ;
104;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 3 ; 23.353 ; 390 ; 8.203.065 ; 459 ; 1.862.493 ; 1.131 ; 5.373.780 ; 1.983 ; 15.462.691 ; 396 ; 12.599.867 ; 14 ; 903.712 ; 410 ; 13.503.579 ; 2.393 ; 28.966.270 ;
105;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 1 ; 5.282.160 ; 12 ; 5.964.278 ; 103 ; 2.985.655 ; 81 ; 1.412.245 ; 197 ; 15.644.338 ; 5 ; 5.700.000 ; 2 ; 6.500.000 ; 7 ; 12.200.000 ; 204 ; 27.844.338 ;
106;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 38.159 ; 9.862.030 ; 21.300 ; 11.586.630 ; 59.459 ; 21.448.660 ; 297 ; 3.304.960 ; 13 ; 1.544.772 ; 310 ; 4.849.732 ; 59.769 ; 26.298.392 ;
107;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; 1 ; 6.774 ; 109 ; 2.570.302 ; 13 ; 2.816.272 ; 123 ; 5.690.494 ; 246 ; 11.083.842 ; 175 ; 8.851.661 ; 30 ; 3.417.113 ; 205 ; 12.268.774 ; 451 ; 23.352.616 ;
108;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 5 ; 171.051 ; 2 ; 37.439 ; 623 ; 462.783 ; 1.299 ; 1.285.555 ; 1.929 ; 1.956.828 ; 212 ; 9.702.100 ; 48 ; 9.016.263 ; 260 ; 18.718.363 ; 2.189 ; 20.675.191 ;
109;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 5 ; 65.766 ; 115 ; 5.207.289 ; 50 ; 401.767 ; 601 ; 3.805.078 ; 771 ; 9.479.900 ; 325 ; 8.952.045 ; 3 ; 446.305 ; 328 ; 9.398.350 ; 1.099 ; 18.878.250 ;
110;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 100 ; 580.249 ; 111 ; 1.762.578 ; 606 ; 7.445.481 ; 562 ; 3.033.716 ; 1.379 ; 12.822.024 ; 88 ; 868.868 ; 43 ; 4.112.941 ; 131 ; 4.981.809 ; 1.510 ; 17.803.833 ;
111;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 31 ; 493.435 ; 134 ; 1.487.781 ; 2.595 ; 1.442.056 ; 4.061 ; 6.062.203 ; 6.821 ; 9.485.475 ; 1.043 ; 6.707.698 ; 106 ; 1.116.435 ; 1.149 ; 7.824.133 ; 7.970 ; 17.309.608 ;
112;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 33 ; 516.790 ; 113 ; 1.924.743 ; 191 ; 1.538.205 ; 497 ; 4.416.058 ; 834 ; 8.395.796 ; 483 ; 6.368.697 ; 147 ; 2.072.867 ; 630 ; 8.441.564 ; 1.464 ; 16.837.360 ;
113;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 324.621 ; 15 ; 15.975.429 ; 21 ; 16.300.050 ; -   ; -   ; -   ; -   ; -   ; -   ; 21 ; 16.300.050 ;
114;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 11 ; 134.898 ; 12.112 ; 5.832.514 ; 11.282 ; 7.800.033 ; 23.405 ; 13.767.445 ; 1.336 ; 2.037.470 ; 12 ; 9.145 ; 1.348 ; 2.046.615 ; 24.753 ; 15.814.060 ;
115;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 27 ; 317.774 ; 105 ; 3.820.268 ; 173 ; 2.817.823 ; 305 ; 6.955.865 ; 158 ; 3.454.035 ; 90 ; 4.138.724 ; 248 ; 7.592.759 ; 553 ; 14.548.624 ;
116;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 6 ; 149.303 ; 69 ; 1.508.066 ; 86 ; 1.312.823 ; 385 ; 3.800.679 ; 546 ; 6.770.871 ; 199 ; 5.131.555 ; 83 ; 1.287.227 ; 282 ; 6.418.782 ; 828 ; 13.189.653 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 42 ; 1.340.443 ; 7.556 ; 4.753.287 ; 5.328 ; 3.201.858 ; 12.926 ; 9.295.588 ; 154 ; 1.802.240 ; 167 ; 1.964.840 ; 321 ; 3.767.080 ; 13.247 ; 13.062.668 ;
118;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 10 ; 739.622 ; 16 ; 524.239 ; 106 ; 3.116.127 ; 89 ; 2.070.100 ; 221 ; 6.450.088 ; 85 ; 2.516.251 ; 104 ; 3.777.668 ; 189 ; 6.293.919 ; 410 ; 12.744.007 ;
119;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 1 ; 883 ; 5 ; 103.175 ; 9 ; 1.902.398 ; 33 ; 1.701.991 ; 48 ; 3.708.447 ; 8 ; 1.861.355 ; 8 ; 6.861.918 ; 16 ; 8.723.273 ; 64 ; 12.431.720 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 11 ; 90.698 ; 74 ; 1.271.584 ; 2.788 ; 1.333.421 ; 3.056 ; 4.702.670 ; 5.929 ; 7.398.373 ; 348 ; 4.695.136 ; 21 ; 159.360 ; 369 ; 4.854.496 ; 6.298 ; 12.252.869 ;
121;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 7 ; 34.007 ; 38 ; 2.301.756 ; 75 ; 1.594.897 ; 57 ; 1.550.954 ; 177 ; 5.481.614 ; 146 ; 4.115.142 ; 133 ; 1.891.301 ; 279 ; 6.006.443 ; 456 ; 11.488.057 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 6 ; 111.507 ; 152 ; 2.901.919 ; 440 ; 883.158 ; 852 ; 1.313.534 ; 1.450 ; 5.210.118 ; 288 ; 4.171.553 ; 44 ; 925.269 ; 332 ; 5.096.822 ; 1.782 ; 10.306.940 ;
123;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 2 ; 11.636 ; 114 ; 2.009.157 ; 496 ; 310.406 ; 713 ; 2.620.463 ; 1.325 ; 4.951.662 ; 307 ; 4.570.308 ; 27 ; 261.376 ; 334 ; 4.831.684 ; 1.659 ; 9.783.346 ;
124;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 6 ; 448.540 ; 54 ; 2.075.360 ; 23 ; 347.368 ; 66 ; 1.848.712 ; 149 ; 4.719.980 ; 96 ; 3.857.410 ; 15 ; 729.262 ; 111 ; 4.586.672 ; 260 ; 9.306.652 ;
125;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 412.192 ; 29 ; 4.648.016 ; 30 ; 5.060.208 ; 11 ; 4.152.340 ; -   ; -   ; 11 ; 4.152.340 ; 41 ; 9.212.548 ;
