Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Julho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
147;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 314.260 ; 3 ; 314.260 ; 6 ; 628.520 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 628.520 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 53 ; 48.752 ; 177 ; 273.597 ; 230 ; 322.349 ; 31 ; 227.379 ; -   ; -   ; 31 ; 227.379 ; 261 ; 549.728 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 131 ; 91.563 ; 144 ; 145.892 ; 275 ; 237.455 ; 6 ; 43.376 ; 8 ; 41.678 ; 14 ; 85.054 ; 289 ; 322.509 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 127.655 ; 6 ; 27.000 ; 16 ; 154.655 ; 6 ; 27.000 ; 10 ; 127.655 ; 16 ; 154.655 ; 32 ; 309.310 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 39 ; 34.250 ; 114 ; 145.416 ; 153 ; 179.666 ; 23 ; 116.351 ; -   ; -   ; 23 ; 116.351 ; 176 ; 296.017 ;
152;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; 1 ; 17.200 ; 2 ; 7.141 ; 43 ; 82.367 ; 46 ; 106.708 ; 41 ; 97.173 ; 1 ; 4.959 ; 42 ; 102.132 ; 88 ; 208.840 ;
153;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 15.451 ; 5 ; 15.451 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 15.451 ;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 4.000 ; 1 ; 4.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 4.000 ;
155;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.564 ; 3 ; 1.564 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.564 ;
156;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ; 2 ; 1.514 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ;
Total;;;; 55.251 ; 25.587.629.334 ; 187.229 ; 19.893.919.842 ; 2.273.908 ; 49.897.377.931 ; 2.903.091 ; 53.799.942.210 ; 5.419.479 ; 149.178.869.317 ; 41.946 ; 102.534.688.614 ; 41.946 ; 102.623.671.598 ; 83.892 ; 205.158.360.212 ; 5.503.371 ; 354.337.229.529 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 11/08/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Julho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 1 ; 16.317 ; 4 ; 2.988 ; 5 ; 19.305 ;;;;;;; 5 ; 19.305 ;;;;;;
Total;;; 1 ; 16.317 ; 4 ; 2.988 ; 5 ; 19.305 ;;;;;;; 5 ; 19.305 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 11/08/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
