Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Dezembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
47;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 38 ; 51.895.591 ; 592 ; 159.384.271 ; 30 ; 3.072.167 ; 499 ; 36.877.863 ; 1.159 ; 251.229.892 ; 24 ; 137.701.591 ; 10 ; 18.589.641 ; 34 ; 156.291.232 ; 1.193 ; 407.521.124 ;
48;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 3 ; 186.160.515 ; 5 ; 4.043.655 ; 41 ; 7.903.941 ; 54 ; 1.960.058 ; 103 ; 200.068.169 ; 3 ; 6.000.000 ; 5 ; 193.760.000 ; 8 ; 199.760.000 ; 111 ; 399.828.169 ;
49;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 4 ; 137.191 ; 20 ; 3.341.369 ; 464 ; 94.652.151 ; 534 ; 142.882.697 ; 1.022 ; 241.013.408 ; 50 ; 99.149.873 ; 16 ; 48.666.031 ; 66 ; 147.815.904 ; 1.088 ; 388.829.312 ;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 474 ; 133.970.228 ; 763 ; 43.950.084 ; 393 ; 27.060.762 ; 374 ; 10.973.614 ; 2.004 ; 215.954.688 ; 21 ; 24.415.356 ; 59 ; 129.040.897 ; 80 ; 153.456.253 ; 2.084 ; 369.410.941 ;
51;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 101 ; 37.680.463 ; 65 ; 3.406.045 ; 8.063 ; 66.583.809 ; 1.691 ; 41.124.103 ; 9.920 ; 148.794.420 ; 129 ; 51.987.919 ; 154 ; 122.145.848 ; 283 ; 174.133.767 ; 10.203 ; 322.928.187 ;
52;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 14.195 ; 29.308.011 ; 83.132 ; 148.723.488 ; 97.327 ; 178.031.499 ; 181 ; 120.229.515 ; -   ; -   ; 181 ; 120.229.515 ; 97.508 ; 298.261.014 ;
53;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.049 ; 45.452.349 ; 1.284 ; 48.796.712 ; 1.109 ; 21.389.411 ; 464 ; 138.359.091 ; 3.906 ; 253.997.563 ; 17 ; 32.075.009 ; 3 ; 8.737.030 ; 20 ; 40.812.039 ; 3.926 ; 294.809.602 ;
54;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 1 ; 10.000.000 ; 3 ; 1.762.339 ; 103 ; 35.698.820 ; 195 ; 9.313.000 ; 302 ; 56.774.159 ; 43 ; 92.612.814 ; 46 ; 143.443.361 ; 89 ; 236.056.175 ; 391 ; 292.830.334 ;
55;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 52 ; 244.581 ; 181 ; 492.947 ; 87.486 ; 111.360.234 ; 246.701 ; 113.332.611 ; 334.420 ; 225.430.373 ; 2 ; 34.956.939 ; 1 ; 20.000.000 ; 3 ; 54.956.939 ; 334.423 ; 280.387.312 ;
56;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 176 ; 5.142.186 ; 2.305 ; 41.524.590 ; 1.775 ; 38.618.354 ; 3.100 ; 52.308.461 ; 7.356 ; 137.593.591 ; 425 ; 94.143.428 ; 110 ; 44.098.966 ; 535 ; 138.242.394 ; 7.891 ; 275.835.985 ;
