Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Março/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
142;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 124 ; 1.028.645 ; 156 ; 680.035 ; 280 ; 1.708.680 ; 18 ; 655.700 ; 6 ; 908.000 ; 24 ; 1.563.700 ; 304 ; 3.272.380 ;
143;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 567 ; 697.605 ; 1.218 ; 1.426.031 ; 1.785 ; 2.123.636 ; 205 ; 755.185 ; 18 ; 25.556 ; 223 ; 780.741 ; 2.008 ; 2.904.377 ;
144;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 133 ; 112.981 ; 437 ; 1.116.444 ; 570 ; 1.229.425 ; 132 ; 1.017.599 ; -   ; -   ; 132 ; 1.017.599 ; 702 ; 2.247.024 ;
145;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 19 ; 925.390 ; 6 ; 186.836 ; 25 ; 1.112.226 ; 3 ; 194.000 ; 18 ; 925.590 ; 21 ; 1.119.590 ; 46 ; 2.231.816 ;
146;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 525 ; 307.474 ; 476 ; 724.809 ; 1.001 ; 1.032.283 ; 134 ; 437.999 ; 7 ; 24.610 ; 141 ; 462.609 ; 1.142 ; 1.494.892 ;
147;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 211 ; 141.066 ; 458 ; 673.340 ; 669 ; 814.406 ; 60 ; 574.401 ; -   ; -   ; 60 ; 574.401 ; 729 ; 1.388.807 ;
148;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 13 ; 134.782 ; 239 ; 541.207 ; 252 ; 675.989 ; 163 ; 492.730 ; 7 ; 129.270 ; 170 ; 622.000 ; 422 ; 1.297.989 ;
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 36 ; 73.234 ; 408 ; 579.750 ; 444 ; 652.984 ; 138 ; 478.895 ; -   ; -   ; 138 ; 478.895 ; 582 ; 1.131.879 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 689 ; 464.247 ; 565 ; 527.402 ; 1.254 ; 991.649 ; 10 ; 73.622 ; -   ; -   ; 10 ; 73.622 ; 1.264 ; 1.065.271 ;
151;30.723.886;BANCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 236 ; 4 ; 24.998 ; 6 ; 25.234 ; -   ; -   ; 3 ; 946.335 ; 3 ; 946.335 ; 9 ; 971.569 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 22 ; 185.112 ; 15 ; 91.175 ; 37 ; 276.287 ; 13 ; 90.675 ; 22 ; 185.112 ; 35 ; 275.787 ; 72 ; 552.074 ;
153;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 3 ; 9.622 ; -   ; -   ; 7 ; 34.759 ; 10 ; 44.381 ; 8 ; 44.391 ; 1 ; 10 ; 9 ; 44.401 ; 19 ; 88.782 ;
154;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 77.083 ; 13 ; 77.083 ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 77.083 ;
155;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.000 ; 2 ; 13.000 ; 4 ; 26.000 ; 4 ; 26.000 ;
156;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 5.161 ; 1 ; 5.161 ; 1 ; 5.000 ; -   ; -   ; 1 ; 5.000 ; 2 ; 10.161 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 6.029 ; 7 ; 6.029 ; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 6.029 ;
158;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.084 ; 2 ; 1.084 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.084 ;
159;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 548 ; 2 ; 548 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 548 ;
Total;;;; 139.529 ; 70.187.951.773 ; 476.448 ; 49.194.993.033 ; 5.628.897 ; 150.341.417.156 ; 6.646.586 ; 166.812.093.613 ; 12.891.460 ; 436.536.455.575 ; 110.904 ; 347.446.913.506 ; 110.904 ; 347.607.477.682 ; 221.808 ; 695.054.391.188 ; 13.113.268 ; 1.131.590.846.763 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em: 29/04/2024.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo Contratado no Ano - Acumulado Jan-Mar / 2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Agência; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;31.370.232;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 15 ; 14.990 ; 15 ; 16.521 ; 30 ; 31.511 ;;;;;;; 30 ; 31.511 ;;;;;;
Total;;; 15 ; 14.990 ; 15 ; 16.521 ; 30 ; 31.511 ;;;;;;; 30 ; 31.511 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 29/04/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
