Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Agosto/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
129;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.397 ; 1.473.903 ; 2.724 ; 788.911 ; 8.121 ; 2.262.814 ; 7 ; 38.193 ; 109 ; 806.860 ; 116 ; 845.053 ; 8.237 ; 3.107.867 ;
130;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 35 ; 610.788 ; 37 ; 365.602 ; 12 ; 522.363 ; 14 ; 50.243 ; 98 ; 1.548.996 ; 33 ; 409.594 ; 45 ; 1.133.150 ; 78 ; 1.542.744 ; 176 ; 3.091.740 ;
131;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 37 ; 835.231 ; 42 ; 645.772 ; 79 ; 1.481.003 ; 6 ; 660.000 ; 1 ; 820.000 ; 7 ; 1.480.000 ; 86 ; 2.961.003 ;
132;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 377 ; 221.625 ; 1.420 ; 1.363.107 ; 1.797 ; 1.584.732 ; 139 ; 1.196.665 ; 1 ; 12.472 ; 140 ; 1.209.137 ; 1.937 ; 2.793.869 ;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 3 ; 19.764 ; 31 ; 947.089 ; 20 ; 114.578 ; 131 ; 296.174 ; 185 ; 1.377.605 ; 145 ; 1.231.812 ; 12 ; 123.776 ; 157 ; 1.355.588 ; 342 ; 2.733.193 ;
134;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.584 ; 592.859 ; 1.443 ; 941.945 ; 3.027 ; 1.534.804 ; 44 ; 140.060 ; 8 ; 25.460 ; 52 ; 165.520 ; 3.079 ; 1.700.324 ;
135;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 1 ; 11.747 ; 44 ; 580.528 ; 7 ; 27.525 ; 21 ; 205.413 ; 73 ; 825.213 ; 43 ; 784.777 ; 10 ; 42.090 ; 53 ; 826.867 ; 126 ; 1.652.080 ;
136;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 24 ; 195.651 ; 22 ; 295.511 ; 46 ; 274.592 ; 92 ; 765.754 ; 57 ; 463.273 ; 21 ; 295.511 ; 78 ; 758.784 ; 170 ; 1.524.538 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 419 ; 292.303 ; 775 ; 706.790 ; 1.194 ; 999.093 ; 68 ; 425.408 ; 3 ; 20.198 ; 71 ; 445.606 ; 1.265 ; 1.444.699 ;
138;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 18 ; 605.866 ; 18 ; 605.866 ; 3 ; 600.000 ; -   ; -   ; 3 ; 600.000 ; 21 ; 1.205.866 ;
139;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 43 ; 19.202 ; 130 ; 607.864 ; 173 ; 627.066 ; 4 ; 540.000 ; -   ; -   ; 4 ; 540.000 ; 177 ; 1.167.066 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 54.000 ; 124 ; 168.082 ; 462 ; 489.463 ; 587 ; 711.545 ; 96 ; 377.934 ; 5 ; 304 ; 101 ; 378.238 ; 688 ; 1.089.783 ;
141;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 13 ; 338.274 ; -   ; -   ; 12 ; 157.979 ; 25 ; 496.253 ; 21 ; 496.373 ; -   ; -   ; 21 ; 496.373 ; 46 ; 992.626 ;
142;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 8 ; 382.740 ; -   ; -   ; 9 ; 8.253 ; 14 ; 9.523 ; 31 ; 400.516 ; -   ; -   ; 3 ; 400.000 ; 3 ; 400.000 ; 34 ; 800.516 ;
143;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 34 ; 19.247 ; 152 ; 399.753 ; 186 ; 419.000 ; 50 ; 380.677 ; -   ; -   ; 50 ; 380.677 ; 236 ; 799.677 ;
144;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 43 ; 75.598 ; 384 ; 187.937 ; 246 ; 315.029 ; 673 ; 578.564 ; 45 ; 201.507 ; 2 ; 3.630 ; 47 ; 205.137 ; 720 ; 783.701 ;
145;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 166 ; 121.451 ; 186 ; 323.223 ; 352 ; 444.674 ; 72 ; 224.420 ; 10 ; 38.800 ; 82 ; 263.220 ; 434 ; 707.894 ;
146;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 139.140 ; 39 ; 207.364 ; 45 ; 346.504 ; 20 ; 207.040 ; 12 ; 131.164 ; 32 ; 338.204 ; 77 ; 684.708 ;
147;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 260.020 ; 4 ; 260.020 ; 8 ; 520.040 ; -   ; -   ; -   ; -   ; -   ; -   ; 8 ; 520.040 ;
148;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 44 ; 90.998 ; 102 ; 171.708 ; 146 ; 262.706 ; 9 ; 133.910 ; -   ; -   ; 9 ; 133.910 ; 155 ; 396.616 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 12 ; 103.769 ; 3 ; 62.701 ; 15 ; 166.470 ; 3 ; 62.701 ; 12 ; 103.769 ; 15 ; 166.470 ; 30 ; 332.940 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 111 ; 82.148 ; 108 ; 148.318 ; 219 ; 230.466 ; 3 ; 54.319 ; 7 ; 39.369 ; 10 ; 93.688 ; 229 ; 324.154 ;
151;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 7.530 ; 49 ; 90.395 ; 53 ; 97.925 ; 43 ; 89.134 ; 2 ; 6.575 ; 45 ; 95.709 ; 98 ; 193.634 ;
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 74.006 ; 5 ; 74.006 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 74.006 ;
153;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ; 2 ; 1.514 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ;
154;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 85 ; 1 ; 1.018 ; 2 ; 1.103 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.103 ;
155;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 548 ; 1 ; 548 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 548 ;
156;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 542 ; 1 ; 542 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 542 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 200 ; 1 ; 200 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 200 ;
Total;;;; 53.710 ; 22.685.222.792 ; 184.990 ; 19.762.579.248 ; 2.110.930 ; 44.756.043.473 ; 2.794.919 ; 50.527.926.974 ; 5.144.549 ; 137.731.772.487 ; 40.761 ; 91.531.693.530 ; 40.761 ; 91.581.448.291 ; 81.522 ; 183.113.141.821 ; 5.226.071 ; 320.844.914.308 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/09/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Agosto/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 1 ; 201 ; 9 ; 10.533 ; 10 ; 10.734 ;;;;;;; 10 ; 10.734 ;;;;;;
Total;;; 1 ; 201 ; 9 ; 10.533 ; 10 ; 10.734 ;;;;;;; 10 ; 10.734 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/09/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
