Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Março/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
147;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 28 ; 130.958 ; 128 ; 296.550 ; 156 ; 427.508 ; 39 ; 163.386 ; -   ; -   ; 39 ; 163.386 ; 195 ; 590.894 ;
148;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 150 ; 73.446 ; 140 ; 279.595 ; 290 ; 353.041 ; 56 ; 198.602 ; 2 ; 543 ; 58 ; 199.145 ; 348 ; 552.186 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 4 ; 16.925 ; 142 ; 122.633 ; 119 ; 202.089 ; 265 ; 341.647 ; 13 ; 93.627 ; -   ; -   ; 13 ; 93.627 ; 278 ; 435.274 ;
150;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 22 ; 15.612 ; 61 ; 213.131 ; 83 ; 228.743 ; 2 ; 200.000 ; -   ; -   ; 2 ; 200.000 ; 85 ; 428.743 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 11 ; 146.113 ; 1 ; 18.919 ; 12 ; 165.032 ; 1 ; 18.919 ; 11 ; 146.119 ; 12 ; 165.038 ; 24 ; 330.070 ;
152;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 55 ; 27.875 ; 116 ; 190.942 ; 171 ; 218.817 ; 3 ; 77.008 ; -   ; -   ; 3 ; 77.008 ; 174 ; 295.825 ;
153;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 137.256 ; -   ; -   ; 16 ; 137.256 ; -   ; -   ; 2 ; 107.000 ; 2 ; 107.000 ; 18 ; 244.256 ;
154;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 12.000 ; 1 ; 12.000 ; 2 ; 44.286 ; 2 ; 58.809 ; 4 ; 103.095 ; 5 ; 115.095 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 34.262 ; 4 ; 34.262 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 34.262 ;
156;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 5 ; 1.748 ; 6 ; 1.750 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 1.750 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 830 ; 1 ; 500 ; 2 ; 1.330 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.330 ;
158;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 586 ; 1 ; 586 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 586 ;
159;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 8 ; 1 ; 344 ; 2 ; 352 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 352 ;
Total;;;; 47.748 ; 21.851.911.161 ; 170.897 ; 16.823.109.603 ; 2.232.551 ; 48.481.968.507 ; 2.962.376 ; 61.993.958.252 ; 5.413.572 ; 149.150.947.523 ; 36.139 ; 113.254.525.983 ; 36.139 ; 113.288.421.268 ; 72.278 ; 226.542.947.251 ; 5.485.850 ; 375.693.894.774 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/04/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Março/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 4 ; 4.353 ; 3 ; 2.146 ; 7 ; 6.499 ;;;;;;; 7 ; 6.499 ;;;;;;
Total;;; 4 ; 4.353 ; 3 ; 2.146 ; 7 ; 6.499 ;;;;;;; 7 ; 6.499 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/04/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
