Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Agosto/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
147;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 42 ; 29.656 ; 205 ; 453.886 ; 247 ; 483.542 ; 49 ; 424.924 ; -   ; -   ; 49 ; 424.924 ; 296 ; 908.466 ;
148;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 12 ; 107.342 ; 11 ; 180.897 ; 19 ; 70.576 ; 42 ; 358.815 ; 28 ; 180.892 ; 11 ; 180.897 ; 39 ; 361.789 ; 81 ; 720.604 ;
149;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 18 ; 17.375 ; 48 ; 228.534 ; 66 ; 245.909 ; 1 ; 200.000 ; -   ; -   ; 1 ; 200.000 ; 67 ; 445.909 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 201.988 ; 4 ; 12.647 ; 12 ; 214.635 ; 4 ; 12.647 ; 8 ; 201.988 ; 12 ; 214.635 ; 24 ; 429.270 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 35 ; 31.174 ; 82 ; 159.259 ; 117 ; 190.433 ; 11 ; 81.709 ; -   ; -   ; 11 ; 81.709 ; 128 ; 272.142 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 72 ; 47.181 ; 114 ; 99.813 ; 186 ; 146.994 ; 6 ; 31.409 ; -   ; -   ; 6 ; 31.409 ; 192 ; 178.403 ;
153;61.024.352;BANCO PLENO S.A.;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 132.580 ; 7 ; 36.133 ; 9 ; 168.713 ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 168.713 ;
154;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.502 ; 2 ; 13.502 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 3 ; 28.502 ;
155;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 12.254 ; 2 ; 9.375 ; 3 ; 21.629 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 21.629 ;
156;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 13.147 ; 4 ; 13.147 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 13.147 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
158;08.520.517;SOL CORRETORA DE CÂMBIO S.A.;SOL CC - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 2.500 ; 2 ; 2.500 ; 2 ; 2.500 ; -   ; -   ; 2 ; 2.500 ; 4 ; 5.000 ;
159;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.766 ; 3 ; 1.766 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.766 ;
160;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ; 1 ; 589 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ;
Total;;;; 50.914 ; 22.106.713.700 ; 184.589 ; 19.818.982.288 ; 2.220.232 ; 43.358.500.133 ; 2.941.293 ; 48.026.032.223 ; 5.397.028 ; 133.310.228.344 ; 39.957 ; 90.520.671.483 ; 39.957 ; 90.537.155.809 ; 79.914 ; 181.057.827.292 ; 5.476.942 ; 314.368.055.636 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/09/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Agosto/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;;Sem registros no sistema Câmbio; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;; -   ; -   ;;;;;;
Total;;; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;; -   ; -   ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/09/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
Obs3: Não foram efetuados registros pelas agências de turismo no corrente mês.;;;;;;;;;;;;;;;;;;;;;;
